iteration,nll_loss
125,-0.9429509043693542
126,-0.9340014457702637
127,-0.9041473865509033
128,-0.9004767537117004
129,-0.8838843107223511
130,-0.9139963984489441
131,-0.9218708872795105
132,-0.9496251940727234
133,-0.9043740034103394
134,-0.9109825491905212
135,-0.9338973760604858
136,-0.8572243452072144
137,-0.922194242477417
138,-0.9413061141967773
139,-0.9054137468338013
140,-0.9708536863327026
141,-0.9510999321937561
142,-0.9408033490180969
143,-0.9139019250869751
144,-0.9061930775642395
145,-0.9109370708465576
146,-0.9318274259567261
147,-0.9013769030570984
148,-0.9205471873283386
149,-0.9532027244567871
150,-0.9253727197647095
151,-0.9248854517936707
152,-0.9009279012680054
153,-0.8895173668861389
154,-0.909896731376648
155,-0.9035156965255737
156,-0.9045881032943726
157,-0.9430455565452576
158,-0.9237687587738037
159,-0.921505868434906
160,-0.8712590932846069
161,-0.9757481813430786
162,-0.9498055577278137
163,-0.949167788028717
164,-0.9076589345932007
165,-0.9202296733856201
166,-0.8951910138130188
167,-0.8754998445510864
168,-0.9112136960029602
169,-0.8053750991821289
170,-0.9005568027496338
171,-0.8987389802932739
172,-0.8752526640892029
173,-0.909646213054657
174,-0.8589673042297363
175,-0.8292297124862671
176,-0.8529871702194214
177,-0.9459182024002075
178,-0.8784274458885193
179,-0.8681882619857788
180,-0.9635248184204102
181,-0.9294359087944031
182,-0.9205775856971741
183,-0.9484227299690247
184,-0.8605318069458008
185,-0.8976591229438782
186,-0.8547026515007019
187,-0.8401836156845093
188,-0.9347720742225647
189,-0.9021036028862
190,-0.8703310489654541
191,-0.9365028738975525
192,-0.9155738353729248
193,-0.935482382774353
194,-0.9274536371231079
195,-0.9115627408027649
196,-0.9098976850509644
197,-0.9440555572509766
198,-0.96982741355896
199,-0.8797144889831543
200,-0.9221736788749695
201,-0.9451392292976379
202,-0.9058050513267517
203,-0.8665279746055603
204,-0.940943717956543
205,-0.9354515671730042
206,-0.9680118560791016
207,-0.8962400555610657
208,-0.9211789965629578
209,-0.9375057816505432
210,-0.8999752402305603
211,-0.930219829082489
212,-0.8933601379394531
213,-0.929022490978241
214,-0.9628819823265076
215,-0.8845953345298767
216,-0.8739664554595947
217,-0.9015348553657532
218,-0.8718789219856262
219,-0.9358930587768555
220,-0.8930697441101074
221,-0.951362669467926
222,-0.8847426176071167
223,-0.9336003065109253
224,-0.8783644437789917
225,-0.8943065404891968
226,-0.9135010242462158
227,-0.90653395652771
228,-0.9269549250602722
229,-0.8725804090499878
230,-0.8714665174484253
231,-0.908474862575531
232,-0.8793668150901794
233,-0.8596763610839844
234,-0.927652895450592
235,-0.8998502492904663
236,-0.932951033115387
237,-0.8760956525802612
238,-0.9265209436416626
239,-0.89906907081604
240,-0.9105037450790405
241,-0.8405352234840393
242,-0.8795238733291626
243,-0.8932861685752869
244,-0.9241911768913269
245,-0.9187312126159668
246,-0.9016086459159851
247,-0.916547954082489
248,-0.8923133611679077
249,-0.8887639045715332
250,-0.9109952449798584
251,-0.8818496465682983
252,-0.9110664129257202
253,-0.8687925934791565
254,-0.9248969554901123
255,-0.9104737043380737
256,-0.9202917218208313
257,-0.942341685295105
258,-0.9391894936561584
259,-0.9375221133232117
260,-0.892251193523407
261,-0.8816965222358704
262,-0.933584451675415
263,-0.8984754085540771
264,-0.9400785565376282
265,-0.9572937488555908
266,-0.9205436110496521
267,-0.9180370569229126
268,-0.9234946370124817
269,-0.9050601720809937
270,-0.8556901812553406
271,-0.9631476402282715
272,-0.929456889629364
273,-0.9440232515335083
274,-0.9445549249649048
275,-0.935473620891571
276,-0.8930851817131042
277,-0.9085447192192078
278,-0.9012595415115356
279,-0.8271132707595825
280,-0.9210295081138611
281,-0.901590883731842
282,-0.9081546664237976
283,-0.8864907026290894
284,-0.8983674645423889
285,-0.8589901924133301
286,-0.8766849637031555
287,-0.9125280976295471
288,-0.9533482193946838
289,-0.8269254565238953
290,-0.9427797794342041
291,-0.9534034729003906
292,-0.9091812968254089
293,-0.9007385969161987
294,-0.8343732953071594
295,-0.9368915557861328
296,-0.8636796474456787
297,-0.9272910356521606
298,-0.8978680372238159
299,-0.9293082356452942
300,-0.9287649989128113
301,-0.9416002631187439
302,-0.919667661190033
303,-0.9359846115112305
304,-0.9834992289543152
305,-0.9143586158752441
306,-0.939954400062561
307,-0.8820638656616211
308,-0.9434367418289185
309,-0.8974011540412903
310,-0.9269062280654907
311,-0.9252814054489136
312,-0.8423680067062378
313,-0.8957434296607971
314,-0.905909538269043
315,-0.8988060355186462
316,-0.9639231562614441
317,-0.8728979825973511
318,-0.9017473459243774
319,-0.9149446487426758
320,-0.9412649273872375
321,-0.9320046901702881
322,-0.7279175519943237
323,-0.927899956703186
324,-0.9157859086990356
325,-0.9068166017532349
326,-0.9537367820739746
327,-0.9764997959136963
328,-0.9248806834220886
329,-1.0478447675704956
330,-0.8578667640686035
331,-0.9417406320571899
332,-0.9278912544250488
333,-0.9181309938430786
334,-0.9327942132949829
335,-0.8677458167076111
336,-0.9000229239463806
337,-0.8526339530944824
338,-0.9168466329574585
339,-0.943069338798523
340,-0.8931720852851868
341,-0.9483467936515808
342,-0.8890013694763184
343,-0.8910790681838989
344,-0.9130157232284546
345,-0.8891549110412598
346,-0.868475615978241
347,-0.9313517808914185
348,-0.891523540019989
349,-0.8592842817306519
350,-0.9123596549034119
351,-0.9069424867630005
352,-0.9280688166618347
353,-0.9070606231689453
354,-0.9619654417037964
355,-0.9220052361488342
356,-0.8626707792282104
357,-0.9279334545135498
358,-0.9023095369338989
359,-0.8651833534240723
360,-0.8918967247009277
361,-0.9041966199874878
362,-0.9026500582695007
363,-0.9228993654251099
364,-0.934106707572937
365,-0.9199022054672241
366,-0.9066625237464905
367,-0.822452962398529
368,-0.8624000549316406
369,-0.891977846622467
370,-0.9518868327140808
371,-0.9469299912452698
372,-0.9194127917289734
373,-0.896645724773407
374,-0.9172372221946716
375,-0.8767253160476685
376,-0.9035536050796509
377,-0.9297726154327393
378,-0.9720375537872314
379,-0.9256882071495056
380,-0.8965486288070679
381,-0.9360495209693909
382,-0.9442065358161926
383,-0.9357380270957947
384,-0.9228672385215759
385,-0.9088370203971863
386,-0.9089725613594055
387,-0.96209317445755
388,-0.9455606341362
389,-0.911141574382782
390,-0.931323766708374
391,-0.9138823747634888
392,-0.8652295470237732
393,-0.8625264763832092
394,-0.8923183679580688
395,-0.9484930038452148
396,-0.8478197455406189
397,-0.9416031241416931
398,-0.9517865180969238
399,-0.9063920378684998
400,-0.9446781277656555
401,-0.8945934772491455
402,-0.9138490557670593
403,-0.9270976781845093
404,-0.919126570224762
405,-0.9889140725135803
406,-0.9356231689453125
407,-0.9197120666503906
408,-0.9610515236854553
409,-0.9113914966583252
410,-0.8903539180755615
411,-0.9344014525413513
412,-0.9252423644065857
413,-0.9435847997665405
414,-0.9004846811294556
415,-0.9360833764076233
416,-0.92387455701828
417,-0.9551623463630676
418,-0.9241004586219788
419,-0.9735355377197266
420,-0.8871861696243286
421,-0.9659468531608582
422,-0.9195370078086853
423,-0.9217916131019592
424,-0.9522957801818848
425,-0.9354727268218994
426,-0.9589349031448364
427,-0.9459425806999207
428,-0.8646667003631592
429,-0.8731778860092163
430,-0.8912650346755981
431,-0.8868695497512817
432,-0.8802184462547302
433,-0.961656928062439
434,-0.9306667447090149
435,-0.9172378182411194
436,-0.8724959492683411
437,-0.9141684770584106
438,-0.905836820602417
439,-0.8262452483177185
440,-0.9344233870506287
441,-0.914137601852417
442,-0.9465640783309937
443,-0.8348531126976013
444,-0.8629199862480164
445,-0.9288414716720581
446,-0.8572984337806702
447,-0.8762753009796143
448,-0.8997350931167603
449,-0.825671374797821
450,-0.9461002349853516
451,-0.9502735733985901
452,-0.9534821510314941
453,-0.9343249201774597
454,-0.9015228748321533
455,-0.9319925308227539
456,-0.9097036123275757
457,-0.8694332242012024
458,-0.9892600774765015
459,-0.9221464395523071
460,-0.8594118356704712
461,-0.9539887309074402
462,-0.9165101051330566
463,-0.9173583388328552
464,-0.9108006954193115
465,-0.9699678421020508
466,-0.9413201808929443
467,-0.8885534405708313
468,-0.9006969928741455
469,-0.9176881313323975
470,-0.9088150858879089
471,-0.922328770160675
472,-0.9178194403648376
473,-0.9634152054786682
474,-0.9272374510765076
475,-0.8617367744445801
476,-0.9173453450202942
477,-0.9694161415100098
478,-0.8807396292686462
479,-0.9185116291046143
480,-0.9451785087585449
481,-0.9041781425476074
482,-0.8900469541549683
483,-0.8727167248725891
484,-0.8812450170516968
485,-0.9072811603546143
486,-0.9178203344345093
487,-0.9155098795890808
488,-0.8982939720153809
489,-0.9571415185928345
490,-1.0030527114868164
491,-0.9057163000106812
492,-0.9696599245071411
493,-0.9731269478797913
494,-0.900802731513977
495,-0.9490472674369812
496,-0.9389505982398987
497,-0.9730421304702759
498,-0.9287176132202148
499,-0.8925808668136597
500,-0.8945850729942322
501,-0.922954261302948
502,-0.9360760450363159
503,-0.9057661890983582
504,-0.927496075630188
505,-0.8803107738494873
506,-0.8979457020759583
507,-0.9175658822059631
508,-0.9094766974449158
509,-0.9122392535209656
510,-0.9140046834945679
511,-0.9566565155982971
512,-0.9352548122406006
513,-0.934004545211792
514,-0.8978217244148254
515,-0.9525129795074463
516,-0.916435718536377
517,-0.8803877234458923
518,-0.9295828938484192
519,-0.9191867113113403
520,-0.8748959302902222
521,-0.9064750671386719
522,-0.8942376375198364
523,-0.9077654480934143
524,-0.916858434677124
525,-0.9347341656684875
526,-0.8706133961677551
527,-0.9436293840408325
528,-0.9239007234573364
529,-0.8700488805770874
530,-0.8775755763053894
531,-0.9119576215744019
532,-0.9401592016220093
533,-0.8448940515518188
534,-0.8856369853019714
535,-0.9294041991233826
536,-0.9400819540023804
537,-0.9496975541114807
538,-0.9291608333587646
539,-0.9297314882278442
540,-0.8576202392578125
541,-0.936771810054779
542,-0.9346964359283447
543,-0.9418044686317444
544,-0.9409490823745728
545,-0.9706398248672485
546,-0.9941166043281555
547,-0.8841227889060974
548,-0.91391921043396
549,-0.8816002607345581
550,-0.920063853263855
551,-0.9077718257904053
552,-0.9239071011543274
553,-0.8924967050552368
554,-0.9009839296340942
555,-0.9294694662094116
556,-0.9301633834838867
557,-0.9406405091285706
558,-0.8974060416221619
559,-0.9043110609054565
560,-0.8976871371269226
561,-0.9265380501747131
562,-0.9301719665527344
563,-0.8518579602241516
564,-0.9611113667488098
565,-0.8524785041809082
566,-0.9313271045684814
567,-0.9419501423835754
568,-0.884145200252533
569,-0.9195902347564697
570,-0.9024772644042969
571,-0.9184362292289734
572,-0.9439694285392761
573,-0.9121479988098145
574,-0.9295548796653748
575,-0.9626350998878479
576,-0.9200912117958069
577,-0.8322852849960327
578,-0.9097196459770203
579,-0.9240599870681763
580,-0.9282605051994324
581,-0.9056993126869202
582,-0.9005392789840698
583,-0.8965230584144592
584,-0.9163146018981934
585,-0.9288865327835083
586,-0.9317997694015503
587,-0.9436166286468506
588,-0.9145295023918152
589,-0.8137980699539185
590,-0.8664211630821228
591,-0.8721058964729309
592,-0.9428756237030029
593,-0.87473064661026
594,-0.962984025478363
595,-0.9107858538627625
596,-0.9290170073509216
597,-0.9533460140228271
598,-0.9164208173751831
599,-0.8802326321601868
600,-0.9061377048492432
601,-0.8866741061210632
602,-0.9886549115180969
603,-0.9234696626663208
604,-0.9155762195587158
605,-0.9115102887153625
606,-0.9721744656562805
607,-0.9286079406738281
608,-0.9589921236038208
609,-0.9235952496528625
610,-0.9021198153495789
611,-0.9202181100845337
612,-0.904178261756897
613,-0.9041081070899963
614,-0.8745982646942139
615,-0.9287247657775879
616,-0.8923765420913696
617,-0.9132055044174194
618,-0.9488752484321594
619,-0.943379282951355
620,-0.9268506169319153
621,-0.9524688124656677
622,-0.9342272281646729
623,-0.9306666254997253
624,-0.9546348452568054
625,-0.9184315800666809
626,-0.9449653625488281
627,-0.9417166709899902
628,-0.8792128562927246
629,-0.9311944842338562
630,-0.8912831544876099
631,-0.8936691284179688
632,-0.8902350664138794
633,-0.9161041378974915
634,-0.9727129936218262
635,-0.9152044057846069
636,-0.8088314533233643
637,-0.9152637124061584
638,-0.9002718329429626
639,-0.930575430393219
640,-0.9008874893188477
641,-0.9214993119239807
642,-0.9392228126525879
643,-0.9267699122428894
644,-0.9390311241149902
645,-0.9125479459762573
646,-0.9056147933006287
647,-0.9654580950737
648,-0.8767549395561218
649,-0.9189366698265076
650,-0.8724564909934998
651,-0.9297571182250977
652,-0.8745403289794922
653,-0.9516369104385376
654,-0.9464262127876282
655,-0.9338671565055847
656,-0.9367479085922241
657,-0.9384299516677856
658,-0.9043461680412292
659,-0.9285784363746643
660,-0.9582138061523438
661,-0.9573835134506226
662,-0.918919026851654
663,-0.9563094973564148
664,-0.8937526941299438
665,-0.9412737488746643
666,-0.9615280628204346
667,-0.9140455722808838
668,-0.8665609359741211
669,-0.9490272402763367
670,-0.9478462934494019
671,-0.8852591514587402
672,-0.9158197641372681
673,-0.9629647731781006
674,-0.9109403491020203
675,-0.9604126214981079
676,-0.948972761631012
677,-0.8741556406021118
678,-0.8734847903251648
679,-0.9167121648788452
680,-0.9036835432052612
681,-0.9261589050292969
682,-0.8845851421356201
683,-0.8868299126625061
684,-0.8963986039161682
685,-0.9538471102714539
686,-0.9702306985855103
687,-0.872222900390625
688,-0.9114285707473755
689,-0.9411750435829163
690,-0.8996654748916626
691,-0.923925518989563
692,-0.9577515721321106
693,-0.955938994884491
694,-0.8992117643356323
695,-0.9557364583015442
696,-0.9287450313568115
697,-0.9135898947715759
698,-0.9416642189025879
699,-0.932330846786499
700,-0.9142669439315796
701,-0.8964843153953552
702,-0.9815323948860168
703,-0.9232679605484009
704,-0.9308336973190308
705,-0.9486271739006042
706,-0.9140602350234985
707,-0.9423511028289795
708,-0.9218450784683228
709,-0.9484677910804749
710,-0.9053535461425781
711,-0.9441911578178406
712,-0.8924418687820435
713,-0.8932531476020813
714,-0.9225528240203857
715,-0.9103440046310425
716,-0.898848295211792
717,-0.9342109560966492
718,-0.9541276693344116
719,-0.9666607975959778
720,-0.9178388118743896
721,-0.9437386393547058
722,-0.9463070631027222
723,-0.928392231464386
724,-0.9018207788467407
725,-0.9487330913543701
726,-0.9060145020484924
727,-0.9282751083374023
728,-0.934346616268158
729,-0.9496778845787048
730,-0.9471756815910339
731,-0.902935802936554
732,-0.9252037405967712
733,-0.9385590553283691
734,-0.9286449551582336
735,-0.9716538190841675
736,-0.8929234743118286
737,-0.9166474342346191
738,-0.9437077045440674
739,-0.9576661586761475
740,-0.9602255821228027
741,-0.9343256950378418
742,-0.9540667533874512
743,-0.9546221494674683
744,-0.9624958634376526
745,-0.9201000928878784
746,-0.9306298494338989
747,-0.8955836296081543
748,-0.8422016501426697
749,-0.9512856602668762
750,-0.9117526412010193
751,-0.9050347805023193
752,-0.945809543132782
753,-0.9196877479553223
754,-0.9069719314575195
755,-0.9507597088813782
756,-0.9644343256950378
757,-0.9255842566490173
758,-0.9181416630744934
759,-0.9264608025550842
760,-0.9164886474609375
761,-0.9249095916748047
762,-0.9404600262641907
763,-0.9478937387466431
764,-0.9575918912887573
765,-0.8912981748580933
766,-0.9585771560668945
767,-0.9436581134796143
768,-0.9048622250556946
769,-0.9438961148262024
770,-0.9313015341758728
771,-0.9306243658065796
772,-0.9183175563812256
773,-0.9486584067344666
774,-0.9333367943763733
775,-0.9312191009521484
776,-0.9280041456222534
777,-0.9215224981307983
778,-0.95096355676651
779,-0.9252680540084839
780,-0.9124746322631836
781,-0.8781000971794128
782,-0.9081697463989258
783,-0.8518738150596619
784,-0.901390016078949
785,-0.9406223893165588
786,-0.925058901309967
787,-0.9003416299819946
788,-0.9617460370063782
789,-0.8838720321655273
790,-0.954156756401062
791,-0.9555670022964478
792,-0.9719592928886414
793,-0.8896373510360718
794,-0.9029774069786072
795,-0.9248085021972656
796,-0.9460268616676331
797,-0.9090270400047302
798,-0.9091892838478088
799,-0.9359123110771179
800,-0.928882896900177
801,-0.9412193298339844
802,-0.901397705078125
803,-0.8716773986816406
804,-0.8672378063201904
805,-0.9064906239509583
806,-0.893761396408081
807,-0.947848916053772
808,-0.9505505561828613
809,-0.872231125831604
810,-0.9134240746498108
811,-0.939605712890625
812,-0.9240788221359253
813,-0.9271538257598877
814,-0.9419723749160767
815,-0.9694094657897949
816,-0.9238677024841309
817,-0.9090958833694458
818,-0.9619643688201904
819,-0.9323768019676208
820,-0.9716994762420654
821,-0.8965063095092773
822,-0.8638426661491394
823,-0.9496403336524963
824,-0.9449578523635864
825,-0.915779709815979
826,-0.9250975251197815
827,-0.8663042187690735
828,-0.97575843334198
829,-0.8910242915153503
830,-0.9037522077560425
831,-0.8580611348152161
832,-0.9177529811859131
833,-0.8502941131591797
834,-0.9421031475067139
835,-0.9201833009719849
836,-0.8976280093193054
837,-0.9368565678596497
838,-0.9085777401924133
839,-0.9286763072013855
840,-0.9343059659004211
841,-0.8669137954711914
842,-0.9466239213943481
843,-0.9650477766990662
844,-0.9005632996559143
845,-0.922399640083313
846,-0.9208524823188782
847,-0.9161207675933838
848,-0.8554518818855286
849,-0.8879634141921997
850,-0.9220128059387207
851,-0.9659037590026855
852,-0.9409109354019165
853,-0.8902807235717773
854,-0.7948652505874634
855,-0.8628522157669067
856,-0.8733655214309692
857,-0.8847315311431885
858,-0.8950842618942261
859,-0.9440581202507019
860,-0.9491732716560364
861,-0.9094118475914001
862,-0.9309249520301819
863,-0.9475517272949219
864,-0.9334905743598938
865,-0.9338830709457397
866,-0.96746826171875
867,-0.9534799456596375
868,-0.8920469284057617
869,-0.9606035947799683
870,-0.884867787361145
871,-0.927703857421875
872,-0.941487729549408
873,-0.9243947267532349
874,-0.8960609436035156
875,-0.9382390975952148
876,-0.9654877781867981
877,-0.9575397968292236
878,-0.9372332096099854
879,-0.9286589026451111
880,-0.853272557258606
881,-0.9143358469009399
882,-0.8929731249809265
883,-0.8994276523590088
884,-0.9096367955207825
885,-0.9024573564529419
886,-0.9516449570655823
887,-0.7823078036308289
888,-0.8966922760009766
889,-0.9484061598777771
890,-0.8810283541679382
891,-0.9054935574531555
892,-0.8433483242988586
893,-0.9247296452522278
894,-0.9097854495048523
895,-0.9099982976913452
896,-0.881348729133606
897,-0.9620710611343384
898,-0.8662413358688354
899,-0.9769222736358643
900,-0.9559904336929321
901,-0.8882975578308105
902,-0.9697891473770142
903,-0.9083777070045471
904,-0.9440328478813171
905,-0.9440368413925171
906,-0.9221601486206055
907,-0.925179123878479
908,-0.9238768219947815
909,-0.9523240923881531
910,-0.9379907250404358
911,-0.963854968547821
912,-0.8914342522621155
913,-0.9254973530769348
914,-0.8817235827445984
915,-0.922379732131958
916,-0.9518744349479675
917,-0.9696336388587952
918,-0.9089121222496033
919,-0.9570107460021973
920,-0.9058341383934021
921,-0.9396570920944214
922,-0.9559171795845032
923,-0.9362378716468811
924,-0.8958147764205933
925,-0.9470623731613159
926,-0.9383258819580078
927,-0.9301043152809143
928,-0.9008206129074097
929,-0.9440049529075623
930,-0.9341367483139038
931,-0.9094823598861694
932,-0.9185419678688049
933,-0.9327608346939087
934,-0.9563294649124146
935,-0.940048098564148
936,-0.9314387440681458
937,-0.9532689452171326
938,-0.9666926264762878
939,-0.9157050251960754
940,-0.8953540325164795
941,-0.8817391395568848
942,-0.9383870959281921
943,-0.9221848845481873
944,-0.9077796936035156
945,-0.9601970314979553
946,-0.9103887677192688
947,-0.8572707772254944
948,-0.8394011855125427
949,-0.9308109283447266
950,-0.8423701524734497
951,-0.9264661073684692
952,-0.8802406191825867
953,-0.9011932015419006
954,-0.9172511100769043
955,-0.9479984045028687
956,-0.8952559232711792
957,-0.9310933351516724
958,-0.9208640456199646
959,-0.9328168034553528
960,-0.9315816164016724
961,-0.9920310974121094
962,-0.9076540470123291
963,-0.9500079154968262
964,-0.9181052446365356
965,-0.8323800563812256
966,-0.9152336716651917
967,-0.9323779344558716
968,-0.8768369555473328
969,-0.9624814987182617
970,-0.9444285035133362
971,-0.9068155288696289
972,-0.8554989099502563
973,-0.946751058101654
974,-0.9301753044128418
975,-0.900102436542511
976,-0.8866330981254578
977,-0.9360417723655701
978,-0.9397895932197571
979,-0.9402769804000854
980,-0.8759329915046692
981,-0.9150444865226746
982,-0.9272192120552063
983,-0.8964948654174805
984,-0.9205339550971985
985,-0.9200047850608826
986,-0.9310399889945984
987,-0.9283040761947632
988,-0.9148114323616028
989,-0.9203335642814636
990,-0.903925359249115
991,-0.9529041051864624
992,-0.8489282131195068
993,-0.8953934907913208
994,-0.9405979514122009
995,-0.9029901623725891
996,-0.8978659510612488
997,-0.9196168184280396
998,-0.9359122514724731
999,-0.9661161303520203
1000,-0.9626378417015076
1001,-0.9777414798736572
1002,-0.801792562007904
1003,-0.9332711696624756
1004,-0.9256460666656494
1005,-0.940648078918457
1006,-0.9652599692344666
1007,-0.9087427258491516
1008,-0.8182485103607178
1009,-0.8995231986045837
1010,-0.9338209629058838
1011,-0.9341959953308105
1012,-0.8699572682380676
1013,-0.9280039072036743
1014,-0.9219005107879639
1015,-0.9147149324417114
1016,-0.9437715411186218
1017,-0.8938179016113281
1018,-0.8822841048240662
1019,-0.9392921328544617
1020,-0.9491839408874512
1021,-0.9186670184135437
1022,-0.9116174578666687
1023,-0.9647325873374939
1024,-0.9083353281021118
1025,-0.8803668022155762
1026,-0.9388638734817505
1027,-0.9276590347290039
1028,-0.9304563403129578
1029,-0.8974908590316772
1030,-0.9127805233001709
1031,-0.9557863473892212
1032,-0.9892861843109131
1033,-0.9238800406455994
1034,-0.9752235412597656
1035,-0.9266466498374939
1036,-0.9543243050575256
1037,-0.9287582039833069
1038,-0.9370293617248535
1039,-0.9386720061302185
1040,-0.8850403428077698
1041,-0.9381551742553711
1042,-0.9302122592926025
1043,-0.9320171475410461
1044,-0.9471516609191895
1045,-0.942945659160614
1046,-0.9353398084640503
1047,-0.9536309242248535
1048,-0.9424667358398438
1049,-0.9242554903030396
1050,-0.9309677481651306
1051,-0.9644820094108582
1052,-0.9222931265830994
1053,-0.9326632618904114
1054,-0.8985098600387573
1055,-0.8425250053405762
1056,-0.9445258378982544
1057,-0.967018723487854
1058,-0.9023061990737915
1059,-0.9182619452476501
1060,-0.9584358930587769
1061,-0.8655533194541931
1062,-0.9251688718795776
1063,-0.9375691413879395
1064,-0.971790075302124
1065,-0.9610739946365356
1066,-0.9158374071121216
1067,-0.8572275042533875
1068,-0.9227258563041687
1069,-0.9530556797981262
1070,-0.9404307007789612
1071,-0.9569211602210999
1072,-0.9238031506538391
1073,-0.9927743077278137
1074,-0.970451831817627
1075,-0.9276324510574341
1076,-0.9830088019371033
1077,-0.9261224865913391
1078,-0.9183616638183594
1079,-0.9229015111923218
1080,-0.8929926156997681
1081,-0.9403299689292908
1082,-0.9242181777954102
1083,-0.9753392934799194
1084,-0.9325946569442749
1085,-0.9615616798400879
1086,-0.9150671362876892
1087,-0.9618815183639526
1088,-0.9387679100036621
1089,-0.9363484978675842
1090,-0.9175076484680176
1091,-0.935154139995575
1092,-0.9171566963195801
1093,-0.9539231061935425
1094,-0.9410420656204224
1095,-0.9351751804351807
1096,-0.9373680353164673
1097,-0.9290980100631714
1098,-0.9416559934616089
1099,-0.9495483040809631
1100,-0.8757762908935547
1101,-0.9403396248817444
1102,-0.8838789463043213
1103,-0.9511088132858276
1104,-0.9220960736274719
1105,-0.9247055053710938
1106,-0.9104485511779785
1107,-0.9505185484886169
1108,-0.9749488830566406
1109,-0.9631918668746948
1110,-0.9495809078216553
1111,-0.9414309859275818
1112,-0.9417592883110046
1113,-0.9557334184646606
1114,-0.8925735354423523
1115,-0.9349908232688904
1116,-0.9718593955039978
1117,-0.8975998759269714
1118,-0.9481605887413025
1119,-0.8593316078186035
1120,-0.9081695675849915
1121,-0.9661528468132019
1122,-0.949607253074646
1123,-0.9385620951652527
1124,-0.9226453900337219
1125,-0.8367499113082886
1126,-0.9801283478736877
1127,-0.956163763999939
1128,-0.9388700127601624
1129,-0.8632890582084656
1130,-0.9120817184448242
1131,-0.9322949051856995
1132,-0.8808665871620178
1133,-0.9069080948829651
1134,-0.9565586447715759
1135,-0.9900922179222107
1136,-0.9331813454627991
1137,-0.9487159848213196
1138,-0.8780345916748047
1139,-0.907062292098999
1140,-0.9263191223144531
1141,-0.9093704223632812
1142,-0.9272104501724243
1143,-0.9435595273971558
1144,-0.9582456946372986
1145,-0.9304987192153931
1146,-0.9182999730110168
1147,-0.9190970659255981
1148,-0.9401904940605164
1149,-0.956710934638977
1150,-0.9536457061767578
1151,-0.9603255987167358
1152,-0.9373995661735535
1153,-0.9657198786735535
1154,-0.914384126663208
1155,-0.9478490352630615
1156,-0.8841801881790161
1157,-0.9301037192344666
1158,-0.949988603591919
1159,-0.9219821691513062
1160,-0.9653695225715637
1161,-0.909587025642395
1162,-0.9540970325469971
1163,-0.9253267645835876
1164,-0.9248367547988892
1165,-0.9668558239936829
1166,-0.9634543061256409
